id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
7,lm_single,3, used,",","The term, for Harry Potter in Ministry speculation is 'the ________'.","The term, for Harry Potter in Ministry speculation is 'the ",'.,Chosen One,-0.5855722427368164,-0.08568720022837323,0.786705493927002,3rd wizarding war' or 'the 3rd
7,none,,,,The previous Minister of Magic before Rufus Scrimgeour was ________.,The previous Minister of Magic before Rufus Scrimgeour was ,.,Cornelius Fudge,-0.16945114135742187,0.0,0.0,Cornelius Fudge
7,lm_single,13, was,.,The previous Minister of Magic before Rufus Scrimgeour. ________.,The previous Minister of Magic before Rufus Scrimgeour. ,.,Cornelius Fudge,-1.2315153121948241,-1.0620641708374023,0.42623424530029297,He was the Minister during the First Wizarding War and
7,lm_single,6, before,",","The previous Minister of Magic, Rufus Scrimgeour was ________.","The previous Minister of Magic, Rufus Scrimgeour was ",.,Cornelius Fudge,-1.0659193992614746,-0.8964682579040527,-0.03363513946533203,a man who was not afraid to take risks
7,lm_single,13, was,",","The previous Minister of Magic before Rufus Scrimgeour, ________.","The previous Minister of Magic before Rufus Scrimgeour, ",.,Cornelius Fudge,-0.8896756172180176,-0.7202244758605957,0.34054994583129883,Ernie Prang was a very short man with a
7,lm_single,6, before, was,The previous Minister of Magic was Rufus Scrimgeour was ________.,The previous Minister of Magic was Rufus Scrimgeour was ,.,Cornelius Fudge,-0.35314040184020995,-0.18368926048278808,0.39290380477905273,2011
7,lm_single,1,The,def,def previous Minister of Magic before Rufus Scrimgeour was ________.,def previous Minister of Magic before Rufus Scrimgeour was ,.,Cornelius Fudge,-0.3154630184173584,-0.14601187705993654,0.6696829795837402,1
7,lm_single,2, previous, following,The following Minister of Magic before Rufus Scrimgeour was ________.,The following Minister of Magic before Rufus Scrimgeour was ,.,Cornelius Fudge,-0.27761790752410886,-0.108166766166687,0.29948854446411133,Cornelius Fudge
8,none,,,,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ,'.,darkness,-1.4114596843719482,0.0,0.0,1
8,lm_single,10, notices, Potter,Hedwig's cage is shut as Harry Potter darkness outside called what? 'Sudden ______'.,Hedwig's cage is shut as Harry Potter darkness outside called what? 'Sudden ,'.,darkness,-2.13857364654541,-0.7271139621734619,0.41074514389038086,"3rd wave'
Hedwig's cage is shut as"
8,lm_single,10, notices, and,Hedwig's cage is shut as Harry and darkness outside called what? 'Sudden ______'.,Hedwig's cage is shut as Harry and darkness outside called what? 'Sudden ,'.,darkness,-1.8652660846710205,-0.45380640029907227,0.17651891708374023,1
8,lm_single,6, is, was,Hedwig's cage was shut as Harry notices darkness outside called what? 'Sudden ______'.,Hedwig's cage was shut as Harry notices darkness outside called what? 'Sudden ,'.,darkness,-1.5144227743148804,-0.10296308994293213,0.5066046714782715,darkness' 'Darkness' 'Darkness outside
8,none,,,,What is the full name of the Hogwarts headmaster? Albus ______.,What is the full name of the Hogwarts headmaster? Albus ,.,Dumbledore,-0.981675922870636,0.0,0.0,"Perenius Dumbledore
What is the full name of"
8,lm_single,5, name, story,What is the full story of the Hogwarts headmaster? Albus ______.,What is the full story of the Hogwarts headmaster? Albus ,.,Dumbledore,-2.2196152210235596,-1.2379392981529236,0.778266191482544,is the son of  Salazar Slytherin
8,lm_single,4, full, best,What is the best name of the Hogwarts headmaster? Albus ______.,What is the best name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.3059524297714233,-0.32427650690078735,0.5337684154510498,is the best name of the Hogwarts headmaster
8,lm_single,7, the, this,What is the full name of this Hogwarts headmaster? Albus ______.,What is the full name of this Hogwarts headmaster? Albus ,.,Dumbledore,-1.2652353048324585,-0.2835593819618225,0.2610340118408203,"Potter
What is the full name of this Hogwarts"
8,lm_single,1,What,Question,Question is the full name of the Hogwarts headmaster? Albus ______.,Question is the full name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.2059873342514038,-0.22431141138076782,0.750931978225708,is the full name of the Hogwarts headmaster
8,lm_single,4, full, role,What is the role name of the Hogwarts headmaster? Albus ______.,What is the role name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.1885594129562378,-0.2068834900856018,0.6100499629974365,is a Latin name meaning “white
8,lm_single,1,What,A,A is the full name of the Hogwarts headmaster? Albus ______.,A is the full name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.1332759857177734,-0.15160006284713745,0.6816542148590088,is the full name of the Hogwarts headmaster
8,lm_single,6, of, to,What is the full name to the Hogwarts headmaster? Albus ______.,What is the full name to the Hogwarts headmaster? Albus ,.,Dumbledore,-1.1150639057159424,-0.1333879828453064,0.6114628314971924,"Perenius Dumbledore
What is the full name to"
8,lm_single,2, is, are,What are the full name of the Hogwarts headmaster? Albus ______.,What are the full name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.1119403839111328,-0.13026446104049683,0.7092750072479248,"Perenius  Dumbledore
What is the name"
8,lm_single,10,master, of,What is the full name of the Hogwarts head of? Albus ______.,What is the full name of the Hogwarts head of? Albus ,.,Dumbledore,-1.1104621887207031,-0.12878626585006714,0.798377275466919,"Perenius Dumbledore
What is the name of the"
8,lm_single,3, the, it,What is it full name of the Hogwarts headmaster? Albus ______.,What is it full name of the Hogwarts headmaster? Albus ,.,Dumbledore,-1.0700392723083496,-0.08836334943771362,0.7562296390533447,"Perenius Dumbledore
What is the name of the"
8,none,,,,Uncle Vernon is wearing a puce dressing ______.,Uncle Vernon is wearing a puce dressing ,.,gown,-0.9020791053771973,0.0,0.0,gown and a pair of slippers with pictures of
8,lm_single,6, a, the,Uncle Vernon is wearing the puce dressing ______.,Uncle Vernon is wearing the puce dressing ,.,gown,-1.3170361518859863,-0.41495704650878906,0.26552343368530273,gown that he wears when he is in a bad
8,lm_single,3, Vernon, Sam,Uncle Sam is wearing a puce dressing ______.,Uncle Sam is wearing a puce dressing ,.,gown,-1.2726945877075195,-0.37061548233032227,0.2785816192626953,gown and a pair of slippers
8,lm_single,9, dressing, suit,Uncle Vernon is wearing a puce suit ______.,Uncle Vernon is wearing a puce suit ,.,gown,-1.2318223714828491,-0.32974326610565186,-0.1647782325744629,and Aunt Petunia is wearing a pink dress
8,lm_single,5, wearing, such,Uncle Vernon is such a puce dressing ______.,Uncle Vernon is such a puce dressing ,.,gown,-1.1235815286636353,-0.221502423286438,0.6218819618225098,pig
8,lm_single,9, dressing, shirt,Uncle Vernon is wearing a puce shirt ______.,Uncle Vernon is wearing a puce shirt ,.,gown,-1.0704184770584106,-0.16833937168121338,-0.10273170471191406,and a purple tie
8,lm_single,2,le,les,Uncles Vernon is wearing a puce dressing ______.,Uncles Vernon is wearing a puce dressing ,.,gown,-1.0473530292510986,-0.14527392387390137,0.7476921081542969,gown and slippers
8,lm_single,11,.,".
","Uncle Vernon is wearing a puce dressing ______.
",Uncle Vernon is wearing a puce dressing ,".
",gown,-1.0466742515563965,-0.14459514617919922,-0.1309342384338379,gown and a pair of slippers with pictures of
8,lm_single,5, wearing, in,Uncle Vernon is in a puce dressing ______.,Uncle Vernon is in a puce dressing ,.,gown,-1.037673830986023,-0.13559472560882568,0.5997481346130371,gown and slippers
8,lm_single,8,uce,uffer,Uncle Vernon is wearing a puffer dressing ______.,Uncle Vernon is wearing a puffer dressing ,.,gown,-1.0332350730895996,-0.13115596771240234,0.712277889251709,gown and slippers
8,lm_single,3, Vernon, Tom,Uncle Tom is wearing a puce dressing ______.,Uncle Tom is wearing a puce dressing ,.,gown,-0.9973210692405701,-0.0952419638633728,0.37279844284057617,gown and a pair of slippers that are so
8,none,,,,What is the name of the Dursley's son? ______.,What is the name of the Dursley's son? ,.,Dudley,-0.7536052068074545,0.0,0.0,"80%
What is the name of the Dursley's"
8,lm_single,12,?, in,What is the name of the Dursley's son in ______.,What is the name of the Dursley's son in ,.,Dudley,-2.7621370951334634,-2.008531888326009,0.46935153007507324,1981
8,lm_single,11, son, house,What is the name of the Dursley's house? ______.,What is the name of the Dursley's house? ,.,Dudley,-1.7573556900024414,-1.0037504831949868,0.0003898143768310547,"80%
What is the name of the Dursley's"
8,lm_single,4, name, best,What is the best of the Dursley's son? ______.,What is the best of the Dursley's son? ,.,Dudley,-1.5677250226338704,-0.8141198158264159,0.7982883453369141,"(Read 100 times)
Offline TheDursleys"
8,lm_single,4, name, definition,What is the definition of the Dursley's son? ______.,What is the definition of the Dursley's son? ,.,Dudley,-1.1151325702667236,-0.36152736345926917,0.6756362915039062,I know that he is the son of the Durs
8,lm_single,2, is, are,What are the name of the Dursley's son? ______.,What are the name of the Dursley's son? ,.,Dudley,-1.1024519602457683,-0.34884675343831384,0.7220587730407715,What is the name of the Dursley's daughter
8,lm_single,6, the, this,What is the name of this Dursley's son? ______.,What is the name of this Dursley's son? ,.,Dudley,-1.0804715951283772,-0.32686638832092274,0.6125221252441406,"1
What is the name of this Dursley's"
8,lm_single,12,?,"?
","What is the name of the Dursley's son?
 ______.","What is the name of the Dursley's son?
 ",.,Dudley,-1.0741783777872722,-0.32057317097981775,0.5201334953308105,1
8,lm_single,10,'s, family,What is the name of the Dursley family son? ______.,What is the name of the Dursley family son? ,.,Dudley,-1.054926872253418,-0.3013216654459635,0.653167724609375,"Fred Dursley
What is the name of the"
8,lm_single,1,What,How,How is the name of the Dursley's son? ______.,How is the name of the Dursley's son? ,.,Dudley,-0.9488445917765299,-0.19523938496907545,0.7365880012512207,"He is not mentioned in the book, but he is"
8,lm_single,9,ley,leys,What is the name of the Dursleys's son? ______.,What is the name of the Dursleys's son? ,.,Dudley,-0.9054873784383138,-0.15188217163085938,0.14870691299438477,"75%
What is the name of the Dursleys's"
8,lm_single,5, of, for,What is the name for the Dursley's son? ______.,What is the name for the Dursley's son? ,.,Dudley,-0.8599451382954916,-0.10633993148803711,0.5503940582275391,"80%
What is the name of the Dursley's"
8,lm_single,11, son, dog,What is the name of the Dursley's dog? ______.,What is the name of the Dursley's dog? ,.,Dudley,-0.8539369901021322,-0.10033178329467773,0.08200740814208984,"75%
What is the name of the Dursley's"
8,lm_single,2, is, Is,What Is the name of the Dursley's son? ______.,What Is the name of the Dursley's son? ,.,Dudley,-0.8358796437581381,-0.0822744369506836,0.66119384765625,"80%
What is the name of the Dursley's"
8,lm_single,5, of, to,What is the name to the Dursley's son? ______.,What is the name to the Dursley's son? ,.,Dudley,-0.8348171710968018,-0.0812119642893473,0.7807812690734863,"80%
What is the name of the Dursley's"
8,lm_single,9,ley,ely,What is the name of the Dursely's son? ______.,What is the name of the Dursely's son? ,.,Dudley,-0.8339372475941976,-0.08033204078674316,0.2940080165863037,"80%
What is the name of the Dursely's"
8,none,,,,The Wizarding community is under threat from an organization calling itself the ______.,The Wizarding community is under threat from an organization calling itself the ,.,Death Eaters,-0.26622962951660156,0.0,0.0,3rd Sage
8,lm_single,8, from,",","The Wizarding community is under threat, an organization calling itself the ______.","The Wizarding community is under threat, an organization calling itself the ",.,Death Eaters,-1.8099799156188965,-1.543750286102295,0.6178226470947266,3rd Sage has been attacking the Ministry of Magic and the
8,lm_single,3,ing,’s,The Wizard’s community is under threat from an organization calling itself the ______.,The Wizard’s community is under threat from an organization calling itself the ,.,Death Eaters,-1.7270623842875164,-1.4608327547709148,0.4412851333618164,7th Circle
